,f1_weighted,f1_0,f1_1,kind,metric,snr,model_name,bal_acc,corpus
4,0.5457465648651123,0.3802281320095062,0.6847195625305176,ekstedt_events,s_pred_p_now,-10.0,CND_multimodal_late_fusion_,0.5579022683909265,CND_multimodal_late_fusion_-10
0,0.6126676201820374,0.7453157305717468,0.4345146417617798,ekstedt_events,backchannel,-10.0,CND_multimodal_late_fusion_,0.6657227666439582,CND_multimodal_late_fusion_-10
1,0.5291186571121216,0.7305936217308044,0.25852781534194946,ekstedt_events,backchannel,-10.0,CND_multimodal_late_fusion_,0.5543899773164542,CND_multimodal_late_fusion_-10
2,0.3221698999404907,0.12740740180015564,0.5837455987930298,ekstedt_events,backchannel,-10.0,CND_multimodal_late_fusion_,0.5018341480943576,CND_multimodal_late_fusion_-10
3,0.6019092798233032,0.7172812819480896,0.446958988904953,ekstedt_events,backchannel,-10.0,CND_multimodal_late_fusion_,0.5879361716463163,CND_multimodal_late_fusion_-10
4,0.579398512840271,0.6869888305664062,0.43489933013916016,ekstedt_events,backchannel,-10.0,CND_multimodal_late_fusion_,0.5503417504510507,CND_multimodal_late_fusion_-10
0,0.30646687746047974,0.507317066192627,0.2078431397676468,ekstedt_events,short_long,-10.0,CND_multimodal_late_fusion_,0.4988379712103528,CND_multimodal_late_fusion_-10
1,0.35908299684524536,0.5063613057136536,0.2867647111415863,ekstedt_events,short_long,-10.0,CND_multimodal_late_fusion_,0.5022421524663677,CND_multimodal_late_fusion_-10
2,0.5745856165885925,0.15884476900100708,0.7787274718284607,ekstedt_events,short_long,-10.0,CND_multimodal_late_fusion_,0.5267932100661383,CND_multimodal_late_fusion_-10
3,0.4995875060558319,0.5096296072006226,0.494656503200531,ekstedt_events,short_long,-10.0,CND_multimodal_late_fusion_,0.5110059995495219,CND_multimodal_late_fusion_-10
4,0.5805436968803406,0.3084833025932312,0.7141339182853699,ekstedt_events,short_long,-10.0,CND_multimodal_late_fusion_,0.5044023998198087,CND_multimodal_late_fusion_-10
0,0.5556682348251343,0.6158357858657837,0.44255319237709045,roddy_events,overlaps_before_p_now,-10.0,CND_multimodal_late_fusion_,0.4721276595744681,CND_multimodal_late_fusion_-10
1,0.4430884122848511,0.4206642210483551,0.4852459132671356,roddy_events,overlaps_before_p_now,-10.0,CND_multimodal_late_fusion_,0.5102127659574468,CND_multimodal_late_fusion_-10
2,0.5184657573699951,0.5302013158798218,0.49640288949012756,roddy_events,overlaps_before_p_now,-10.0,CND_multimodal_late_fusion_,0.5108510638297873,CND_multimodal_late_fusion_-10
3,0.4548044800758362,0.4871794879436493,0.39393940567970276,roddy_events,overlaps_before_p_now,-10.0,CND_multimodal_late_fusion_,0.4990425531914894,CND_multimodal_late_fusion_-10
4,0.5524920225143433,0.6094674468040466,0.4453781545162201,roddy_events,overlaps_before_p_now,-10.0,CND_multimodal_late_fusion_,0.5175531914893616,CND_multimodal_late_fusion_-10
0,0.4884531795978546,0.46666666865348816,0.529411792755127,roddy_events,overlaps_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5280851063829787,CND_multimodal_late_fusion_-10
1,0.3783292770385742,0.30042919516563416,0.524781346321106,roddy_events,overlaps_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5059574468085106,CND_multimodal_late_fusion_-10
2,0.6347021460533142,0.7002801299095154,0.5114155411720276,roddy_events,overlaps_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5254255319148936,CND_multimodal_late_fusion_-10
3,0.5182490944862366,0.5617284178733826,0.4365079402923584,roddy_events,overlaps_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5298936170212766,CND_multimodal_late_fusion_-10
4,0.5895866751670837,0.6451612710952759,0.48510637879371643,roddy_events,overlaps_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5518085106382978,CND_multimodal_late_fusion_-10
0,0.5345582962036133,0.5705329179763794,0.46692606806755066,roddy_events,overlaps_after_p_now,-10.0,CND_multimodal_late_fusion_,0.5469148936170213,CND_multimodal_late_fusion_-10
1,0.5334069728851318,0.5623003244400024,0.4790874421596527,roddy_events,overlaps_after_p_now,-10.0,CND_multimodal_late_fusion_,0.5841489361702128,CND_multimodal_late_fusion_-10
2,0.6427739262580872,0.7253333330154419,0.4875621795654297,roddy_events,overlaps_after_p_now,-10.0,CND_multimodal_late_fusion_,0.6067021276595745,CND_multimodal_late_fusion_-10
3,0.4994024634361267,0.5165562629699707,0.46715328097343445,roddy_events,overlaps_after_p_now,-10.0,CND_multimodal_late_fusion_,0.5202127659574468,CND_multimodal_late_fusion_-10
4,0.5546180605888367,0.5867508053779602,0.4942084848880768,roddy_events,overlaps_after_p_now,-10.0,CND_multimodal_late_fusion_,0.554468085106383,CND_multimodal_late_fusion_-10
0,0.49275362491607666,0.47826087474823,0.5199999809265137,roddy_events,overlaps_after_p_future,-10.0,CND_multimodal_late_fusion_,0.5285106382978724,CND_multimodal_late_fusion_-10
